연도,지출코드,지출목적,소비자물가지수,소득계층,가구형태,가계지출
2019,11,음식 및 숙박,99.061,100만원 미만,근로자외가구,91532.0
2019,11,음식 및 숙박,99.061,100~200만원 미만,근로자외가구,128935.0
2019,11,음식 및 숙박,99.061,200~300만원 미만,근로자외가구,209292.0
2019,11,음식 및 숙박,99.061,300~400만원 미만,근로자외가구,286894.0
2019,11,음식 및 숙박,99.061,400~500만원 미만,근로자외가구,352557.0
2019,11,음식 및 숙박,99.061,500~600만원 미만,근로자외가구,421628.0
2019,11,음식 및 숙박,99.061,600만원이상 ~ 700미만,근로자외가구,508586.0
2020,11,음식 및 숙박,100.0,전체,전체가구,319220.0
2020,11,음식 및 숙박,100.0,100만원 미만,전체가구,88913.0
2020,11,음식 및 숙박,100.0,100~200만원 미만,전체가구,139318.0
2020,11,음식 및 숙박,100.0,200~300만원 미만,전체가구,237120.0
2020,11,음식 및 숙박,100.0,300~400만원 미만,전체가구,298665.0
2020,11,음식 및 숙박,100.0,400~500만원 미만,전체가구,352792.0
2020,11,음식 및 숙박,100.0,500~600만원 미만,전체가구,413968.0
2020,11,음식 및 숙박,100.0,600만원이상 ~ 700미만,전체가구,510844.0
2020,11,음식 및 숙박,100.0,전체,근로자가구,379890.0
2020,11,음식 및 숙박,100.0,100만원 미만,근로자가구,107353.0
2020,11,음식 및 숙박,100.0,100~200만원 미만,근로자가구,166857.0
2020,11,음식 및 숙박,100.0,200~300만원 미만,근로자가구,266246.0
2020,11,음식 및 숙박,100.0,300~400만원 미만,근로자가구,318931.0
2020,11,음식 및 숙박,100.0,400~500만원 미만,근로자가구,368451.0
2020,11,음식 및 숙박,100.0,500~600만원 미만,근로자가구,436671.0
2020,11,음식 및 숙박,100.0,600만원이상 ~ 700미만,근로자가구,525002.5
2020,11,음식 및 숙박,100.0,전체,근로자외가구,235540.0
2020,11,음식 및 숙박,100.0,100만원 미만,근로자외가구,85978.0
2020,11,음식 및 숙박,100.0,100~200만원 미만,근로자외가구,122873.0
2020,11,음식 및 숙박,100.0,200~300만원 미만,근로자외가구,192003.0
2020,11,음식 및 숙박,100.0,300~400만원 미만,근로자외가구,263708.0
2020,11,음식 및 숙박,100.0,400~500만원 미만,근로자외가구,321801.0
2020,11,음식 및 숙박,100.0,500~600만원 미만,근로자외가구,357889.0
2020,11,음식 및 숙박,100.0,600만원이상 ~ 700미만,근로자외가구,473721.0
2021,11,음식 및 숙박,102.73,전체,전체가구,337707.0
2021,11,음식 및 숙박,102.73,100만원 미만,전체가구,104000.0
2021,11,음식 및 숙박,102.73,100~200만원 미만,전체가구,142755.0
2021,11,음식 및 숙박,102.73,200~300만원 미만,전체가구,233620.0
2021,11,음식 및 숙박,102.73,300~400만원 미만,전체가구,302858.0
2021,11,음식 및 숙박,102.73,400~500만원 미만,전체가구,362336.0
2021,11,음식 및 숙박,102.73,500~600만원 미만,전체가구,434509.0
2021,11,음식 및 숙박,102.73,600만원이상 ~ 700미만,전체가구,537122.0
2021,11,음식 및 숙박,102.73,전체,근로자가구,399540.0
2021,11,음식 및 숙박,102.73,100만원 미만,근로자가구,114922.0
2021,11,음식 및 숙박,102.73,100~200만원 미만,근로자가구,168958.0
2021,11,음식 및 숙박,102.73,200~300만원 미만,근로자가구,263408.0
2021,11,음식 및 숙박,102.73,300~400만원 미만,근로자가구,326908.0
2021,11,음식 및 숙박,102.73,400~500만원 미만,근로자가구,384191.0
2021,11,음식 및 숙박,102.73,500~600만원 미만,근로자가구,440607.0
2021,11,음식 및 숙박,102.73,600만원이상 ~ 700미만,근로자가구,557875.5
2021,11,음식 및 숙박,102.73,전체,근로자외가구,248907.0
2021,11,음식 및 숙박,102.73,100만원 미만,근로자외가구,102154.0
2021,11,음식 및 숙박,102.73,100~200만원 미만,근로자외가구,127172.0
2021,11,음식 및 숙박,102.73,200~300만원 미만,근로자외가구,190878.0
2021,11,음식 및 숙박,102.73,300~400만원 미만,근로자외가구,255967.0
2021,11,음식 및 숙박,102.73,400~500만원 미만,근로자외가구,319466.0
2021,11,음식 및 숙박,102.73,500~600만원 미만,근로자외가구,420956.0
2021,11,음식 및 숙박,102.73,600만원이상 ~ 700미만,근로자외가구,477719.0
