연도,지출품목별,지출코드,지출목적,소비자물가지수,소득계층,가구형태,가계지출
2020,07 교통,7,교통,100.0,400~500만원 미만,근로자가구,285184.0
2020,07 교통,7,교통,100.0,500~600만원 미만,근로자가구,337436.0
2020,07 교통,7,교통,100.0,600만원이상 ~ 700미만,근로자가구,548150.0
2020,07 교통,7,교통,100.0,전체,근로자외가구,235719.0
2020,07 교통,7,교통,100.0,100만원 미만,근로자외가구,60182.0
2020,07 교통,7,교통,100.0,100~200만원 미만,근로자외가구,89715.0
2020,07 교통,7,교통,100.0,200~300만원 미만,근로자외가구,190698.0
2020,07 교통,7,교통,100.0,300~400만원 미만,근로자외가구,197307.0
2020,07 교통,7,교통,100.0,400~500만원 미만,근로자외가구,339961.0
2020,07 교통,7,교통,100.0,500~600만원 미만,근로자외가구,314660.0
2020,07 교통,7,교통,100.0,600만원이상 ~ 700미만,근로자외가구,619905.0
2021,07 교통,7,교통,106.33,전체,전체가구,286749.0
2021,07 교통,7,교통,106.33,100만원 미만,전체가구,78810.0
2021,07 교통,7,교통,106.33,100~200만원 미만,전체가구,95536.0
2021,07 교통,7,교통,106.33,200~300만원 미만,전체가구,152262.0
2021,07 교통,7,교통,106.33,300~400만원 미만,전체가구,241744.0
2021,07 교통,7,교통,106.33,400~500만원 미만,전체가구,273395.0
2021,07 교통,7,교통,106.33,500~600만원 미만,전체가구,407987.0
2021,07 교통,7,교통,106.33,600만원이상 ~ 700미만,전체가구,494649.5
2021,07 교통,7,교통,106.33,전체,근로자가구,331121.0
2021,07 교통,7,교통,106.33,100만원 미만,근로자가구,124939.0
2021,07 교통,7,교통,106.33,100~200만원 미만,근로자가구,88546.0
2021,07 교통,7,교통,106.33,200~300만원 미만,근로자가구,156983.0
2021,07 교통,7,교통,106.33,300~400만원 미만,근로자가구,249618.0
2021,07 교통,7,교통,106.33,400~500만원 미만,근로자가구,287910.0
2021,07 교통,7,교통,106.33,500~600만원 미만,근로자가구,392629.0
2021,07 교통,7,교통,106.33,600만원이상 ~ 700미만,근로자가구,504537.5
2021,07 교통,7,교통,106.33,전체,근로자외가구,223024.0
2021,07 교통,7,교통,106.33,100만원 미만,근로자외가구,71012.0
2021,07 교통,7,교통,106.33,100~200만원 미만,근로자외가구,99694.0
2021,07 교통,7,교통,106.33,200~300만원 미만,근로자외가구,145489.0
2021,07 교통,7,교통,106.33,300~400만원 미만,근로자외가구,226393.0
2021,07 교통,7,교통,106.33,400~500만원 미만,근로자외가구,244923.0
2021,07 교통,7,교통,106.33,500~600만원 미만,근로자외가구,442120.0
2021,07 교통,7,교통,106.33,600만원이상 ~ 700미만,근로자외가구,467270.5
2012,08 통신,8,통신,105.419,전체,전체가구,131575.0
2012,08 통신,8,통신,105.419,100만원 미만,전체가구,34515.0
2012,08 통신,8,통신,105.419,100~200만원 미만,전체가구,79256.0
2012,08 통신,8,통신,105.419,200~300만원 미만,전체가구,125719.0
2012,08 통신,8,통신,105.419,300~400만원 미만,전체가구,155980.0
2012,08 통신,8,통신,105.419,400~500만원 미만,전체가구,171671.0
2012,08 통신,8,통신,105.419,500~600만원 미만,전체가구,178936.0
2012,08 통신,8,통신,105.419,600만원이상 ~ 700미만,전체가구,194926.0
2012,08 통신,8,통신,105.419,전체,근로자가구,144753.0
2012,08 통신,8,통신,105.419,100만원 미만,근로자가구,38603.0
2012,08 통신,8,통신,105.419,100~200만원 미만,근로자가구,83985.0
2012,08 통신,8,통신,105.419,200~300만원 미만,근로자가구,128080.0
2012,08 통신,8,통신,105.419,300~400만원 미만,근로자가구,156109.0
2012,08 통신,8,통신,105.419,400~500만원 미만,근로자가구,166337.0
2012,08 통신,8,통신,105.419,500~600만원 미만,근로자가구,172408.0
2012,08 통신,8,통신,105.419,600만원이상 ~ 700미만,근로자가구,191636.0
2012,08 통신,8,통신,105.419,전체,근로자외가구,112978.0
2012,08 통신,8,통신,105.419,100만원 미만,근로자외가구,33477.0
2012,08 통신,8,통신,105.419,100~200만원 미만,근로자외가구,74109.0
2012,08 통신,8,통신,105.419,200~300만원 미만,근로자외가구,121690.0
2012,08 통신,8,통신,105.419,300~400만원 미만,근로자외가구,155745.0
2012,08 통신,8,통신,105.419,400~500만원 미만,근로자외가구,182255.0
2012,08 통신,8,통신,105.419,500~600만원 미만,근로자외가구,197572.0
2012,08 통신,8,통신,105.419,600만원이상 ~ 700미만,근로자외가구,203886.0
2013,08 통신,8,통신,105.282,전체,전체가구,131192.0
2013,08 통신,8,통신,105.282,100만원 미만,전체가구,32950.0
2013,08 통신,8,통신,105.282,100~200만원 미만,전체가구,74564.0
2013,08 통신,8,통신,105.282,200~300만원 미만,전체가구,126447.0
2013,08 통신,8,통신,105.282,300~400만원 미만,전체가구,152626.0
2013,08 통신,8,통신,105.282,400~500만원 미만,전체가구,171377.0
2013,08 통신,8,통신,105.282,500~600만원 미만,전체가구,175515.0
2013,08 통신,8,통신,105.282,600만원이상 ~ 700미만,전체가구,194556.0
2013,08 통신,8,통신,105.282,전체,근로자가구,146043.0
2013,08 통신,8,통신,105.282,100만원 미만,근로자가구,37280.0
2013,08 통신,8,통신,105.282,100~200만원 미만,근로자가구,79614.0
2013,08 통신,8,통신,105.282,200~300만원 미만,근로자가구,129909.0
2013,08 통신,8,통신,105.282,300~400만원 미만,근로자가구,152378.0
2013,08 통신,8,통신,105.282,400~500만원 미만,근로자가구,165466.0
2013,08 통신,8,통신,105.282,500~600만원 미만,근로자가구,174321.0
2013,08 통신,8,통신,105.282,600만원이상 ~ 700미만,근로자가구,190870.0
2013,08 통신,8,통신,105.282,전체,근로자외가구,110211.0
2013,08 통신,8,통신,105.282,100만원 미만,근로자외가구,31978.0
2013,08 통신,8,통신,105.282,100~200만원 미만,근로자외가구,69530.0
2013,08 통신,8,통신,105.282,200~300만원 미만,근로자외가구,120634.0
2013,08 통신,8,통신,105.282,300~400만원 미만,근로자외가구,153060.0
2013,08 통신,8,통신,105.282,400~500만원 미만,근로자외가구,183759.0
2013,08 통신,8,통신,105.282,500~600만원 미만,근로자외가구,178908.0
2013,08 통신,8,통신,105.282,600만원이상 ~ 700미만,근로자외가구,205911.0
2014,08 통신,8,통신,105.217,전체,전체가구,127344.0
2014,08 통신,8,통신,105.217,100만원 미만,전체가구,33264.0
2014,08 통신,8,통신,105.217,100~200만원 미만,전체가구,67849.0
2014,08 통신,8,통신,105.217,200~300만원 미만,전체가구,123067.0
2014,08 통신,8,통신,105.217,300~400만원 미만,전체가구,145572.0
2014,08 통신,8,통신,105.217,400~500만원 미만,전체가구,166843.0
2014,08 통신,8,통신,105.217,500~600만원 미만,전체가구,173140.0
2014,08 통신,8,통신,105.217,600만원이상 ~ 700미만,전체가구,188918.0
2014,08 통신,8,통신,105.217,전체,근로자가구,142667.0
2014,08 통신,8,통신,105.217,100만원 미만,근로자가구,37759.0
2014,08 통신,8,통신,105.217,100~200만원 미만,근로자가구,73553.0
2014,08 통신,8,통신,105.217,200~300만원 미만,근로자가구,128789.0
2014,08 통신,8,통신,105.217,300~400만원 미만,근로자가구,145186.0
2014,08 통신,8,통신,105.217,400~500만원 미만,근로자가구,163792.0
2014,08 통신,8,통신,105.217,500~600만원 미만,근로자가구,172364.0
2014,08 통신,8,통신,105.217,600만원이상 ~ 700미만,근로자가구,183200.0
2014,08 통신,8,통신,105.217,전체,근로자외가구,105647.0
2014,08 통신,8,통신,105.217,100만원 미만,근로자외가구,32232.0
2014,08 통신,8,통신,105.217,100~200만원 미만,근로자외가구,62402.0
2014,08 통신,8,통신,105.217,200~300만원 미만,근로자외가구,113324.0
2014,08 통신,8,통신,105.217,300~400만원 미만,근로자외가구,146237.0
2014,08 통신,8,통신,105.217,400~500만원 미만,근로자외가구,173556.0
2014,08 통신,8,통신,105.217,500~600만원 미만,근로자외가구,175279.0
2014,08 통신,8,통신,105.217,600만원이상 ~ 700미만,근로자외가구,206573.0
2015,08 통신,8,통신,105.017,전체,전체가구,123291.0
2015,08 통신,8,통신,105.017,100만원 미만,전체가구,29456.0
2015,08 통신,8,통신,105.017,100~200만원 미만,전체가구,65001.0
2015,08 통신,8,통신,105.017,200~300만원 미만,전체가구,110888.0
2015,08 통신,8,통신,105.017,300~400만원 미만,전체가구,142057.0
2015,08 통신,8,통신,105.017,400~500만원 미만,전체가구,160657.0
2015,08 통신,8,통신,105.017,500~600만원 미만,전체가구,169990.0
2015,08 통신,8,통신,105.017,600만원이상 ~ 700미만,전체가구,188752.0
2015,08 통신,8,통신,105.017,전체,근로자가구,137915.0
2015,08 통신,8,통신,105.017,100만원 미만,근로자가구,34777.0
2015,08 통신,8,통신,105.017,100~200만원 미만,근로자가구,74526.0
2015,08 통신,8,통신,105.017,200~300만원 미만,근로자가구,114466.0
2015,08 통신,8,통신,105.017,300~400만원 미만,근로자가구,141799.0
2015,08 통신,8,통신,105.017,400~500만원 미만,근로자가구,159082.0
2015,08 통신,8,통신,105.017,500~600만원 미만,근로자가구,169474.0
2015,08 통신,8,통신,105.017,600만원이상 ~ 700미만,근로자가구,180584.0
2015,08 통신,8,통신,105.017,전체,근로자외가구,102486.0
2015,08 통신,8,통신,105.017,100만원 미만,근로자외가구,28119.0
2015,08 통신,8,통신,105.017,100~200만원 미만,근로자외가구,56165.0
2015,08 통신,8,통신,105.017,200~300만원 미만,근로자외가구,105397.0
2015,08 통신,8,통신,105.017,300~400만원 미만,근로자외가구,142536.0
2015,08 통신,8,통신,105.017,400~500만원 미만,근로자외가구,164062.0
2015,08 통신,8,통신,105.017,500~600만원 미만,근로자외가구,171317.0
2015,08 통신,8,통신,105.017,600만원이상 ~ 700미만,근로자외가구,213817.0
2016,08 통신,8,통신,105.105,전체,전체가구,119554.0
2016,08 통신,8,통신,105.105,100만원 미만,전체가구,32976.0
2016,08 통신,8,통신,105.105,100~200만원 미만,전체가구,64424.0
2016,08 통신,8,통신,105.105,200~300만원 미만,전체가구,107953.0
2016,08 통신,8,통신,105.105,300~400만원 미만,전체가구,142878.0
2016,08 통신,8,통신,105.105,400~500만원 미만,전체가구,151219.0
2016,08 통신,8,통신,105.105,500~600만원 미만,전체가구,168278.0
2016,08 통신,8,통신,105.105,600만원이상 ~ 700미만,전체가구,180491.0
2016,08 통신,8,통신,105.105,전체,근로자가구,133903.0
2016,08 통신,8,통신,105.105,100만원 미만,근로자가구,34329.0
2016,08 통신,8,통신,105.105,100~200만원 미만,근로자가구,69325.0
2016,08 통신,8,통신,105.105,200~300만원 미만,근로자가구,110141.0
2016,08 통신,8,통신,105.105,300~400만원 미만,근로자가구,142770.0
2016,08 통신,8,통신,105.105,400~500만원 미만,근로자가구,148291.0
2016,08 통신,8,통신,105.105,500~600만원 미만,근로자가구,165239.0
2016,08 통신,8,통신,105.105,600만원이상 ~ 700미만,근로자가구,174844.0
2016,08 통신,8,통신,105.105,전체,근로자외가구,100043.0
2016,08 통신,8,통신,105.105,100만원 미만,근로자외가구,32685.0
2016,08 통신,8,통신,105.105,100~200만원 미만,근로자외가구,59897.0
2016,08 통신,8,통신,105.105,200~300만원 미만,근로자외가구,104897.0
2016,08 통신,8,통신,105.105,300~400만원 미만,근로자외가구,143091.0
2016,08 통신,8,통신,105.105,400~500만원 미만,근로자외가구,157257.0
2016,08 통신,8,통신,105.105,500~600만원 미만,근로자외가구,174856.0
2016,08 통신,8,통신,105.105,600만원이상 ~ 700미만,근로자외가구,200249.0
2017,08 통신,8,통신,105.41,전체,전체가구,137838.0
2017,08 통신,8,통신,105.41,100만원 미만,전체가구,54661.0
2017,08 통신,8,통신,105.41,100~200만원 미만,전체가구,93665.0
2017,08 통신,8,통신,105.41,200~300만원 미만,전체가구,126255.0
2017,08 통신,8,통신,105.41,300~400만원 미만,전체가구,151367.0
2017,08 통신,8,통신,105.41,400~500만원 미만,전체가구,179446.0
2017,08 통신,8,통신,105.41,500~600만원 미만,전체가구,183767.0
2017,08 통신,8,통신,105.41,600만원이상 ~ 700미만,전체가구,206173.5
2017,08 통신,8,통신,105.41,전체,근로자가구,153429.0
2017,08 통신,8,통신,105.41,100만원 미만,근로자가구,70550.0
2017,08 통신,8,통신,105.41,100~200만원 미만,근로자가구,102346.0
2017,08 통신,8,통신,105.41,200~300만원 미만,근로자가구,123855.0
2017,08 통신,8,통신,105.41,300~400만원 미만,근로자가구,149942.0
2017,08 통신,8,통신,105.41,400~500만원 미만,근로자가구,176194.0
2017,08 통신,8,통신,105.41,500~600만원 미만,근로자가구,179393.0
2017,08 통신,8,통신,105.41,600만원이상 ~ 700미만,근로자가구,201529.0
2017,08 통신,8,통신,105.41,전체,근로자외가구,119314.0
2017,08 통신,8,통신,105.41,100만원 미만,근로자외가구,51145.0
2017,08 통신,8,통신,105.41,100~200만원 미만,근로자외가구,85639.0
2017,08 통신,8,통신,105.41,200~300만원 미만,근로자외가구,129902.0
2017,08 통신,8,통신,105.41,300~400만원 미만,근로자외가구,154099.0
2017,08 통신,8,통신,105.41,400~500만원 미만,근로자외가구,185895.0
2017,08 통신,8,통신,105.41,500~600만원 미만,근로자외가구,192654.0
2017,08 통신,8,통신,105.41,600만원이상 ~ 700미만,근로자외가구,215886.0
2018,08 통신,8,통신,104.507,전체,전체가구,134107.0
2018,08 통신,8,통신,104.507,100만원 미만,전체가구,49850.0
2018,08 통신,8,통신,104.507,100~200만원 미만,전체가구,87824.0
2018,08 통신,8,통신,104.507,200~300만원 미만,전체가구,121879.0
2018,08 통신,8,통신,104.507,300~400만원 미만,전체가구,149473.0
2018,08 통신,8,통신,104.507,400~500만원 미만,전체가구,165075.0
2018,08 통신,8,통신,104.507,500~600만원 미만,전체가구,175162.0
2018,08 통신,8,통신,104.507,600만원이상 ~ 700미만,전체가구,201160.5
2018,08 통신,8,통신,104.507,전체,근로자가구,147897.0
2018,08 통신,8,통신,104.507,100만원 미만,근로자가구,63695.0
2018,08 통신,8,통신,104.507,100~200만원 미만,근로자가구,93979.0
2018,08 통신,8,통신,104.507,200~300만원 미만,근로자가구,122731.0
2018,08 통신,8,통신,104.507,300~400만원 미만,근로자가구,147954.0
2018,08 통신,8,통신,104.507,400~500만원 미만,근로자가구,164462.0
2018,08 통신,8,통신,104.507,500~600만원 미만,근로자가구,171140.0
2018,08 통신,8,통신,104.507,600만원이상 ~ 700미만,근로자가구,198475.5
2018,08 통신,8,통신,104.507,전체,근로자외가구,116445.0
2018,08 통신,8,통신,104.507,100만원 미만,근로자외가구,45396.0
2018,08 통신,8,통신,104.507,100~200만원 미만,근로자외가구,82140.0
2018,08 통신,8,통신,104.507,200~300만원 미만,근로자외가구,120534.0
2018,08 통신,8,통신,104.507,300~400만원 미만,근로자외가구,152053.0
2018,08 통신,8,통신,104.507,400~500만원 미만,근로자외가구,166271.0
2018,08 통신,8,통신,104.507,500~600만원 미만,근로자외가구,183473.0
2018,08 통신,8,통신,104.507,600만원이상 ~ 700미만,근로자외가구,207199.0
2019,08 통신,8,통신,102.112,전체,전체가구,123006.0
2019,08 통신,8,통신,102.112,100만원 미만,전체가구,38918.0
2019,08 통신,8,통신,102.112,100~200만원 미만,전체가구,63410.0
2019,08 통신,8,통신,102.112,200~300만원 미만,전체가구,98572.0
2019,08 통신,8,통신,102.112,300~400만원 미만,전체가구,126621.0
2019,08 통신,8,통신,102.112,400~500만원 미만,전체가구,146690.0
2019,08 통신,8,통신,102.112,500~600만원 미만,전체가구,161492.0
2019,08 통신,8,통신,102.112,600만원이상 ~ 700미만,전체가구,181501.0
2019,08 통신,8,통신,102.112,전체,근로자가구,133798.0
2019,08 통신,8,통신,102.112,100만원 미만,근로자가구,37381.0
